shipment_id,order_datetime,order_weekday,order_hour,dispatch_datetime,dispatch_weekday,dispatch_hour,order_before_cutoff,warehouse_id,warehouse_city,warehouse_daily_load_index,destination_postcode,destination_city,destination_region,destination_area_type,special_island_delivery,distance_km,carrier,package_weight_kg,package_volume_liters,is_bulky,is_fragile,is_weekend_related,is_peak_season,is_delayed
SHP0007470,2025-01-28 10:03:56,Tuesday,10,2025-01-28 19:13:00,Tuesday,19,1,ODE,Odense,1.05,5200,Odense V,Syddanmark,urban,0,4.8,Carrier_C,0.9,2.3,0,0,0,0,0
SHP0007471,2025-12-19 13:39:39,Friday,13,2025-12-19 17:01:00,Friday,17,1,ODE,Odense,1.27,6270,Tønder,Syddanmark,suburban,0,144.5,Carrier_B,1.16,8.0,0,0,1,1,0
SHP0007474,2025-11-05 19:08:06,Wednesday,19,2025-11-06 16:51:00,Thursday,16,0,AAR,Aarhus,1.08,8220,Brabrand,Midtjylland,suburban,0,18.8,Carrier_A,0.71,9.0,0,0,0,0,0
SHP0007479,2025-06-24 16:25:19,Tuesday,16,2025-06-25 17:27:00,Wednesday,17,0,HTA,Høje Taastrup,0.97,2860,Søborg,Hovedstaden,urban,0,25.3,Carrier_B,1.58,14.5,0,0,0,0,0
SHP0007480,2025-11-15 21:29:02,Saturday,21,2025-11-17 19:15:00,Monday,19,0,ODE,Odense,1.24,7000,Fredericia,Syddanmark,urban,0,58.8,Carrier_A,2.31,20.7,0,0,1,0,0
SHP0007484,2025-12-09 07:06:27,Tuesday,7,2025-12-09 16:34:00,Tuesday,16,1,HTA,Høje Taastrup,1.21,4600,Køge,Sjælland,urban,0,22.6,Carrier_A,1.0,11.4,0,0,0,1,0
SHP0007490,2025-05-30 14:52:01,Friday,14,2025-06-02 18:43:00,Monday,18,0,AAR,Aarhus,1.18,6600,Vejen,Syddanmark,suburban,0,145.2,Carrier_C,1.83,23.0,0,0,1,0,0
SHP0007492,2025-10-04 10:26:22,Saturday,10,2025-10-06 18:20:00,Monday,18,0,AAR,Aarhus,1.03,8600,Silkeborg,Midtjylland,urban,0,64.1,Carrier_B,4.26,47.4,0,0,1,0,1
SHP0007494,2025-06-01 21:05:08,Sunday,21,2025-06-02 17:56:00,Monday,17,0,HTA,Høje Taastrup,0.91,4600,Køge,Sjælland,urban,0,46.5,Carrier_B,1.42,8.0,0,0,1,0,1
SHP0007497,2025-11-29 21:04:37,Saturday,21,2025-12-01 18:44:00,Monday,18,0,HTA,Høje Taastrup,1.49,2100,København Ø,Hovedstaden,urban,0,30.8,Carrier_A,1.56,7.1,0,0,1,1,1
SHP0007498,2025-10-20 16:10:02,Monday,16,2025-10-21 19:00:00,Tuesday,19,0,AAR,Aarhus,0.88,7100,Vejle,Syddanmark,urban,0,87.9,Carrier_B,1.26,9.5,0,0,0,0,0
SHP0007505,2025-07-08 12:41:26,Tuesday,12,2025-07-08 18:43:00,Tuesday,18,1,ODE,Odense,0.96,6270,Tønder,Syddanmark,suburban,0,158.8,Carrier_C,1.35,13.3,0,0,0,0,0
SHP0007513,2025-10-30 17:31:09,Thursday,17,2025-10-31 18:38:00,Friday,18,0,AAR,Aarhus,1.41,8300,Odder,Midtjylland,suburban,0,26.7,Carrier_B,0.72,6.1,0,0,1,0,1
SHP0007517,2025-07-10 11:36:02,Thursday,11,2025-07-10 19:44:00,Thursday,19,1,ODE,Odense,1.07,2770,Kastrup,Hovedstaden,suburban,0,167.0,Carrier_B,1.0,14.1,0,0,0,0,0
SHP0007522,2025-04-15 18:32:19,Tuesday,18,2025-04-16 18:35:00,Wednesday,18,0,HTA,Høje Taastrup,1.12,3700,Rønne,Hovedstaden,urban,1,280.1,Carrier_A,3.69,48.9,0,0,0,0,0
SHP0007523,2025-06-25 11:33:16,Wednesday,11,2025-06-25 18:48:00,Wednesday,18,1,HTA,Høje Taastrup,0.97,2791,Dragør,Hovedstaden,suburban,0,51.9,Carrier_A,2.72,15.5,0,0,0,0,0
SHP0007524,2025-09-17 23:07:50,Wednesday,23,2025-09-18 18:07:00,Thursday,18,0,ODE,Odense,0.95,4100,Ringsted,Sjælland,urban,0,110.6,Carrier_A,0.36,6.4,0,0,0,0,0
SHP0007526,2025-08-29 11:36:05,Friday,11,2025-08-29 18:42:00,Friday,18,1,HTA,Høje Taastrup,1.18,4700,Næstved,Sjælland,urban,0,76.1,Carrier_A,1.04,8.6,0,0,1,0,1
SHP0007529,2025-03-03 19:42:26,Monday,19,2025-03-04 17:22:00,Tuesday,17,0,AAR,Aarhus,0.9,8240,Risskov,Midtjylland,suburban,0,4.1,Carrier_A,3.28,24.3,0,0,0,0,0
SHP0007532,2025-03-01 20:18:50,Saturday,20,2025-03-03 17:18:00,Monday,17,0,ODE,Odense,1.09,4700,Næstved,Sjælland,urban,0,112.4,Carrier_B,0.6,5.7,0,0,1,0,0
SHP0007533,2025-09-10 13:42:11,Wednesday,13,2025-09-10 17:56:00,Wednesday,17,1,ODE,Odense,1.1,4000,Roskilde,Sjælland,urban,0,145.0,Carrier_B,1.79,9.6,0,1,0,0,0
SHP0007536,2025-04-22 22:41:20,Tuesday,22,2025-04-23 18:25:00,Wednesday,18,0,ODE,Odense,1.02,6700,Esbjerg,Syddanmark,urban,0,166.6,Carrier_A,2.29,38.7,0,0,0,0,0
SHP0007537,2025-04-04 15:57:15,Friday,15,2025-04-07 18:01:00,Monday,18,0,AAR,Aarhus,1.21,7700,Thisted,Nordjylland,urban,0,156.5,Carrier_A,0.98,3.2,0,0,1,0,0
SHP0007538,2025-06-18 14:36:03,Wednesday,14,2025-06-19 19:14:00,Thursday,19,0,HTA,Høje Taastrup,1.0,2000,Frederiksberg,Hovedstaden,urban,0,28.9,Carrier_C,2.72,15.6,0,0,0,0,0
SHP0007540,2025-05-06 17:55:17,Tuesday,17,2025-05-07 19:59:00,Wednesday,19,0,AAL,Aalborg,1.01,9200,Aalborg SV,Nordjylland,urban,0,8.6,Carrier_C,4.78,106.7,1,0,0,0,0
SHP0007541,2025-04-06 11:10:40,Sunday,11,2025-04-07 19:32:00,Monday,19,0,ODE,Odense,1.03,6100,Haderslev,Syddanmark,urban,0,71.3,Carrier_A,0.79,6.3,0,0,1,0,1
SHP0007542,2025-09-23 12:49:09,Tuesday,12,2025-09-23 17:47:00,Tuesday,17,1,ODE,Odense,0.91,2450,København SV,Hovedstaden,urban,0,193.9,Carrier_A,1.07,11.9,0,1,0,0,0
SHP0007551,2025-05-06 12:07:16,Tuesday,12,2025-05-06 16:10:00,Tuesday,16,1,HTA,Høje Taastrup,0.83,2700,Brønshøj,Hovedstaden,urban,0,21.5,Carrier_A,2.29,12.2,0,0,0,0,0
SHP0007552,2025-03-05 12:05:16,Wednesday,12,2025-03-05 19:06:00,Wednesday,19,1,HTA,Høje Taastrup,0.91,4300,Holbæk,Sjælland,urban,0,51.5,Carrier_B,1.02,34.2,0,0,0,0,0
SHP0007553,2025-05-08 10:39:13,Thursday,10,2025-05-08 20:03:00,Thursday,20,1,HTA,Høje Taastrup,1.1,9000,Aalborg,Nordjylland,urban,0,249.2,Carrier_A,1.14,7.9,0,0,0,0,0
SHP0007555,2025-11-12 09:35:06,Wednesday,9,2025-11-12 19:13:00,Wednesday,19,1,AAL,Aalborg,0.95,9000,Aalborg,Nordjylland,urban,0,3.0,Carrier_C,1.21,4.9,0,0,0,0,0
SHP0007556,2025-12-08 09:59:58,Monday,9,2025-12-08 19:16:00,Monday,19,1,HTA,Høje Taastrup,1.21,3000,Helsingør,Hovedstaden,urban,0,59.1,Carrier_C,2.36,9.3,0,0,0,1,0
SHP0007557,2025-05-12 08:02:14,Monday,8,2025-05-12 18:10:00,Monday,18,1,HTA,Høje Taastrup,1.13,9200,Aalborg SV,Nordjylland,urban,0,281.5,Carrier_A,1.65,32.3,0,0,0,0,0
SHP0007560,2025-08-11 18:46:33,Monday,18,2025-08-12 20:02:00,Tuesday,20,0,ODE,Odense,1.11,7000,Fredericia,Syddanmark,urban,0,56.0,Carrier_A,5.27,49.2,0,0,0,0,0
SHP0007561,2025-11-26 18:21:53,Wednesday,18,2025-11-27 18:36:00,Thursday,18,0,ODE,Odense,1.31,3400,Hillerød,Hovedstaden,urban,0,193.8,Carrier_A,1.53,10.1,0,0,0,1,1
SHP0007562,2025-07-16 11:46:13,Wednesday,11,2025-07-16 19:22:00,Wednesday,19,1,AAR,Aarhus,1.02,2670,Greve,Sjælland,suburban,0,188.7,Carrier_A,5.68,96.6,0,0,0,0,0
SHP0007563,2025-03-17 11:53:52,Monday,11,2025-03-17 17:33:00,Monday,17,1,ODE,Odense,1.12,5700,Svendborg,Syddanmark,urban,0,41.8,Carrier_C,0.7,6.9,0,0,0,0,0
SHP0007565,2025-12-13 15:30:41,Saturday,15,2025-12-15 18:50:00,Monday,18,0,HTA,Høje Taastrup,1.35,2800,Kongens Lyngby,Hovedstaden,urban,0,28.5,Carrier_B,2.89,31.0,0,0,1,1,0
SHP0007567,2025-06-19 17:38:43,Thursday,17,2025-06-20 17:48:00,Friday,17,0,HTA,Høje Taastrup,1.1,2630,Taastrup,Hovedstaden,suburban,0,11.2,Carrier_A,2.31,13.0,0,0,1,0,0
SHP0007569,2025-09-22 22:08:27,Monday,22,2025-09-23 16:43:00,Tuesday,16,0,ODE,Odense,0.91,4100,Ringsted,Sjælland,urban,0,122.4,Carrier_A,2.72,39.1,0,0,0,0,0
SHP0007570,2025-11-04 09:11:04,Tuesday,9,2025-11-04 20:26:00,Tuesday,20,1,HTA,Høje Taastrup,1.1,2500,Valby,Hovedstaden,urban,0,23.6,Carrier_A,0.7,14.0,0,0,0,0,0
SHP0007571,2025-09-17 17:37:42,Wednesday,17,2025-09-18 19:25:00,Thursday,19,0,AAR,Aarhus,0.97,7330,Brande,Midtjylland,suburban,0,94.0,Carrier_B,3.19,51.6,0,0,0,0,0
SHP0007572,2025-08-22 11:43:36,Friday,11,2025-08-22 18:37:00,Friday,18,1,AAR,Aarhus,1.12,8000,Aarhus C,Midtjylland,urban,0,10.8,Carrier_B,3.62,54.3,0,0,1,0,0
SHP0007581,2025-03-14 14:15:14,Friday,14,2025-03-17 17:36:00,Monday,17,0,ODE,Odense,1.12,2700,Brønshøj,Hovedstaden,urban,0,189.7,Carrier_A,2.38,59.7,0,0,1,0,0
SHP0007585,2025-03-11 22:53:13,Tuesday,22,2025-03-12 18:59:00,Wednesday,18,0,AAL,Aalborg,0.89,9900,Frederikshavn,Nordjylland,urban,0,73.2,Carrier_A,3.78,32.6,0,0,0,0,1
SHP0007586,2025-08-26 16:58:29,Tuesday,16,2025-08-27 16:57:00,Wednesday,16,0,ODE,Odense,0.91,5270,Odense N,Syddanmark,suburban,0,21.7,Carrier_B,2.2,34.4,0,0,0,0,0
SHP0007587,2025-01-08 11:35:32,Wednesday,11,2025-01-08 19:19:00,Wednesday,19,1,HTA,Høje Taastrup,0.96,2400,København NV,Hovedstaden,urban,0,15.5,Carrier_C,0.3,3.4,0,0,0,0,0
SHP0007588,2025-02-03 20:17:44,Monday,20,2025-02-04 18:57:00,Tuesday,18,0,AAR,Aarhus,0.99,6070,Christiansfeld,Syddanmark,suburban,0,114.0,Carrier_C,1.48,7.4,0,0,0,0,0
SHP0007589,2025-03-24 14:42:56,Monday,14,2025-03-25 17:34:00,Tuesday,17,0,ODE,Odense,1.03,7000,Fredericia,Syddanmark,urban,0,60.8,Carrier_A,1.3,15.2,0,0,0,0,0
SHP0007592,2025-07-15 08:43:10,Tuesday,8,2025-07-15 17:38:00,Tuesday,17,1,HTA,Høje Taastrup,1.15,2860,Søborg,Hovedstaden,urban,0,18.8,Carrier_C,0.35,2.7,0,0,0,0,0
SHP0007593,2025-02-16 15:43:24,Sunday,15,2025-02-17 18:19:00,Monday,18,0,AAR,Aarhus,1.07,7120,Vejle Øst,Syddanmark,suburban,0,80.7,Carrier_C,1.19,42.3,0,0,1,0,1
SHP0007594,2025-10-09 08:59:58,Thursday,8,2025-10-09 19:10:00,Thursday,19,1,AAL,Aalborg,0.88,9800,Hjørring,Nordjylland,urban,0,52.9,Carrier_B,1.69,10.8,0,0,0,0,0
SHP0007595,2025-09-25 21:02:00,Thursday,21,2025-09-26 18:47:00,Friday,18,0,AAL,Aalborg,0.94,7800,Skive,Midtjylland,urban,0,92.7,Carrier_B,5.98,87.1,0,0,1,0,0
SHP0007599,2025-10-19 08:41:50,Sunday,8,2025-10-20 18:16:00,Monday,18,0,HTA,Høje Taastrup,0.91,2630,Taastrup,Hovedstaden,suburban,0,13.0,Carrier_C,31.5,193.5,1,0,1,0,0
SHP0007601,2025-03-24 12:21:15,Monday,12,2025-03-24 16:52:00,Monday,16,1,AAR,Aarhus,1.22,8700,Horsens,Midtjylland,urban,0,54.5,Carrier_C,3.96,25.7,0,1,0,0,0
SHP0007606,2025-03-27 11:39:50,Thursday,11,2025-03-27 16:35:00,Thursday,16,1,AAL,Aalborg,0.96,9220,Aalborg Øst,Nordjylland,urban,0,20.2,Carrier_B,2.44,13.9,0,0,0,0,0
SHP0007613,2025-04-29 09:13:52,Tuesday,9,2025-04-29 18:42:00,Tuesday,18,1,HTA,Høje Taastrup,1.17,2450,København SV,Hovedstaden,urban,0,26.3,Carrier_B,1.21,14.1,0,0,0,0,0
SHP0007614,2025-03-12 13:25:20,Wednesday,13,2025-03-12 17:42:00,Wednesday,17,1,HTA,Høje Taastrup,1.02,5210,Odense NV,Syddanmark,urban,0,165.7,Carrier_A,2.99,33.1,0,0,0,0,0
SHP0007616,2025-12-11 14:01:19,Thursday,14,2025-12-12 19:40:00,Friday,19,0,AAR,Aarhus,1.37,7500,Holstebro,Midtjylland,urban,0,127.7,Carrier_B,11.93,151.5,1,0,1,1,1
SHP0007617,2025-03-08 11:53:49,Saturday,11,2025-03-10 18:12:00,Monday,18,0,ODE,Odense,1.01,6270,Tønder,Syddanmark,suburban,0,130.8,Carrier_A,0.26,2.8,0,0,1,0,0
SHP0007620,2025-07-18 18:27:06,Friday,18,2025-07-21 17:08:00,Monday,17,0,HTA,Høje Taastrup,1.2,2800,Kongens Lyngby,Hovedstaden,urban,0,20.7,Carrier_C,2.53,14.2,0,0,1,0,0
SHP0007622,2025-06-25 14:09:41,Wednesday,14,2025-06-26 17:19:00,Thursday,17,0,AAL,Aalborg,0.85,9000,Aalborg,Nordjylland,urban,0,3.0,Carrier_B,3.96,27.0,0,0,0,0,0
SHP0007625,2025-03-20 15:21:27,Thursday,15,2025-03-21 18:00:00,Friday,18,0,AAL,Aalborg,1.07,9300,Sæby,Nordjylland,suburban,0,68.7,Carrier_C,0.65,12.6,0,0,1,0,1
SHP0007627,2025-03-11 15:17:44,Tuesday,15,2025-03-12 16:08:00,Wednesday,16,0,AAL,Aalborg,0.89,7900,Nykøbing M,Nordjylland,suburban,0,95.8,Carrier_B,0.32,5.1,0,0,0,0,0
SHP0007632,2025-04-22 19:57:47,Tuesday,19,2025-04-23 18:10:00,Wednesday,18,0,HTA,Høje Taastrup,0.96,3000,Helsingør,Hovedstaden,urban,0,68.5,Carrier_C,0.46,4.3,0,0,0,0,0
SHP0007633,2025-11-24 09:01:41,Monday,9,2025-11-24 19:21:00,Monday,19,1,AAR,Aarhus,1.32,7400,Herning,Midtjylland,urban,0,117.8,Carrier_C,0.69,4.7,0,0,0,1,0
SHP0007637,2025-10-31 16:56:51,Friday,16,2025-11-03 17:16:00,Monday,17,0,AAR,Aarhus,1.13,8660,Skanderborg,Midtjylland,urban,0,30.8,Carrier_A,1.25,18.4,0,0,1,0,0
SHP0007638,2025-06-20 16:37:10,Friday,16,2025-06-23 18:36:00,Monday,18,0,HTA,Høje Taastrup,1.05,2100,København Ø,Hovedstaden,urban,0,27.0,Carrier_A,1.15,15.1,0,0,1,0,0
SHP0007640,2025-07-25 17:47:25,Friday,17,2025-07-28 17:24:00,Monday,17,0,ODE,Odense,1.11,6650,Brørup,Syddanmark,rural,0,105.2,Carrier_C,2.51,32.9,0,0,1,0,0
SHP0007642,2025-09-20 12:46:32,Saturday,12,2025-09-22 18:04:00,Monday,18,0,HTA,Høje Taastrup,0.99,2000,Frederiksberg,Hovedstaden,urban,0,25.5,Carrier_A,6.6,40.4,0,0,1,0,0
SHP0007643,2025-12-15 09:12:24,Monday,9,2025-12-15 19:19:00,Monday,19,1,HTA,Høje Taastrup,1.35,4930,Maribo,Sjælland,suburban,0,134.2,Carrier_B,1.78,7.9,0,0,0,1,0
SHP0007644,2025-06-13 12:00:50,Friday,12,2025-06-13 18:52:00,Friday,18,1,AAR,Aarhus,1.2,8700,Horsens,Midtjylland,urban,0,50.0,Carrier_B,0.3,3.6,0,0,1,0,1
SHP0007647,2025-06-27 15:14:27,Friday,15,2025-06-30 18:42:00,Monday,18,0,ODE,Odense,1.02,2620,Albertslund,Hovedstaden,suburban,0,167.0,Carrier_A,1.61,13.2,0,0,1,0,0
SHP0007652,2025-10-04 15:41:14,Saturday,15,2025-10-06 17:52:00,Monday,17,0,AAL,Aalborg,1.01,9210,Aalborg SØ,Nordjylland,urban,0,15.4,Carrier_C,4.66,22.0,0,0,1,0,0
SHP0007656,2025-05-26 11:42:37,Monday,11,2025-05-26 19:36:00,Monday,19,1,HTA,Høje Taastrup,1.38,2200,København N,Hovedstaden,urban,0,21.4,Carrier_C,7.26,119.4,1,0,0,0,1
SHP0007658,2025-12-19 13:51:00,Friday,13,2025-12-19 18:24:00,Friday,18,1,AAR,Aarhus,1.44,8700,Horsens,Midtjylland,urban,0,68.5,Carrier_B,1.2,11.7,0,0,1,1,0
SHP0007659,2025-04-19 20:33:09,Saturday,20,2025-04-21 19:02:00,Monday,19,0,ODE,Odense,1.03,5800,Nyborg,Syddanmark,urban,0,37.7,Carrier_B,2.1,9.1,0,0,1,0,1
SHP0007667,2025-09-26 23:19:39,Friday,23,2025-09-29 20:47:00,Monday,20,0,HTA,Høje Taastrup,1.18,2200,København N,Hovedstaden,urban,0,25.1,Carrier_C,1.33,8.1,0,0,1,0,1
SHP0007668,2025-05-15 07:04:17,Thursday,7,2025-05-15 18:33:00,Thursday,18,1,ODE,Odense,0.89,2770,Kastrup,Hovedstaden,suburban,0,173.5,Carrier_A,1.75,16.4,0,0,0,0,0
SHP0007673,2025-02-11 11:44:02,Tuesday,11,2025-02-11 18:04:00,Tuesday,18,1,HTA,Høje Taastrup,0.97,2720,Vanløse,Hovedstaden,urban,0,12.8,Carrier_B,1.06,23.5,0,0,0,0,0
SHP0007674,2025-07-11 10:24:25,Friday,10,2025-07-11 18:14:00,Friday,18,1,HTA,Høje Taastrup,1.41,4800,Nykøbing F,Sjælland,urban,0,119.6,Carrier_C,0.82,3.0,0,0,1,0,0
SHP0007676,2025-04-28 14:43:37,Monday,14,2025-04-29 19:21:00,Tuesday,19,0,AAL,Aalborg,0.95,7900,Nykøbing M,Nordjylland,suburban,0,98.1,Carrier_B,8.44,204.9,1,0,0,0,0
SHP0007688,2025-06-13 07:20:54,Friday,7,2025-06-13 18:29:00,Friday,18,1,ODE,Odense,1.13,5230,Odense M,Syddanmark,urban,0,8.7,Carrier_B,0.31,2.2,0,0,1,0,0
SHP0007689,2025-10-30 10:09:13,Thursday,10,2025-10-30 16:40:00,Thursday,16,1,ODE,Odense,1.37,7000,Fredericia,Syddanmark,urban,0,61.7,Carrier_A,7.88,115.0,1,0,0,0,1
SHP0007691,2025-11-21 18:30:02,Friday,18,2025-11-24 18:47:00,Monday,18,0,AAR,Aarhus,1.32,7400,Herning,Midtjylland,urban,0,97.1,Carrier_C,4.93,30.9,0,0,1,1,1
SHP0007692,2025-04-07 14:12:17,Monday,14,2025-04-08 17:57:00,Tuesday,17,0,ODE,Odense,1.0,5500,Middelfart,Syddanmark,urban,0,69.3,Carrier_C,2.14,17.3,0,0,0,0,0
SHP0007696,2025-07-10 14:25:12,Thursday,14,2025-07-11 16:13:00,Friday,16,0,ODE,Odense,1.0,5500,Middelfart,Syddanmark,urban,0,51.8,Carrier_B,1.94,10.0,0,1,1,0,1
SHP0007698,2025-02-14 13:41:29,Friday,13,2025-02-14 17:37:00,Friday,17,1,ODE,Odense,0.97,6400,Sønderborg,Syddanmark,urban,0,92.9,Carrier_A,1.16,54.0,0,0,1,0,0
SHP0007699,2025-02-03 08:43:50,Monday,8,2025-02-03 18:23:00,Monday,18,1,AAR,Aarhus,1.21,2450,København SV,Hovedstaden,urban,0,226.3,Carrier_A,1.9,16.2,0,1,0,0,0
SHP0007700,2025-01-05 17:48:14,Sunday,17,2025-01-06 16:16:00,Monday,16,0,AAR,Aarhus,1.04,7400,Herning,Midtjylland,urban,0,100.7,Carrier_B,0.26,3.7,0,0,1,0,0
SHP0007701,2025-12-05 13:47:21,Friday,13,2025-12-05 17:12:00,Friday,17,1,ODE,Odense,1.37,2450,København SV,Hovedstaden,urban,0,181.1,Carrier_A,0.46,5.8,0,0,1,1,0
SHP0007703,2025-08-20 18:46:24,Wednesday,18,2025-08-21 19:14:00,Thursday,19,0,AAR,Aarhus,1.12,7400,Herning,Midtjylland,urban,0,101.6,Carrier_A,4.03,60.7,0,0,0,0,0
SHP0007705,2025-12-01 11:31:54,Monday,11,2025-12-01 16:44:00,Monday,16,1,HTA,Høje Taastrup,1.49,4600,Køge,Sjælland,urban,0,38.8,Carrier_A,1.45,8.3,0,0,0,1,1
SHP0007706,2025-01-19 17:06:32,Sunday,17,2025-01-20 20:43:00,Monday,20,0,AAR,Aarhus,1.23,2670,Greve,Sjælland,suburban,0,171.5,Carrier_A,1.98,30.4,0,0,1,0,0
SHP0007707,2025-11-03 20:28:54,Monday,20,2025-11-04 17:39:00,Tuesday,17,0,ODE,Odense,1.04,5270,Odense N,Syddanmark,suburban,0,5.2,Carrier_C,0.93,5.0,0,0,0,0,0
SHP0007708,2025-01-22 10:35:07,Wednesday,10,2025-01-22 17:59:00,Wednesday,17,1,AAR,Aarhus,0.94,8210,Aarhus V,Midtjylland,urban,0,9.1,Carrier_A,1.38,7.5,0,0,0,0,0
SHP0007712,2025-11-27 20:07:33,Thursday,20,2025-11-28 19:01:00,Friday,19,0,AAR,Aarhus,1.42,8660,Skanderborg,Midtjylland,urban,0,41.7,Carrier_A,3.54,22.0,0,1,1,1,1
SHP0007713,2025-11-13 09:34:29,Thursday,9,2025-11-13 18:20:00,Thursday,18,1,HTA,Høje Taastrup,1.07,2700,Brønshøj,Hovedstaden,urban,0,13.3,Carrier_C,1.13,9.0,0,0,0,0,0
SHP0007727,2025-10-07 21:16:24,Tuesday,21,2025-10-08 18:00:00,Wednesday,18,0,HTA,Høje Taastrup,1.13,2500,Valby,Hovedstaden,urban,0,18.3,Carrier_C,1.23,4.1,0,0,0,0,0
SHP0007729,2025-01-10 17:42:59,Friday,17,2025-01-13 19:56:00,Monday,19,0,ODE,Odense,1.2,7100,Vejle,Syddanmark,urban,0,87.4,Carrier_B,1.14,3.9,0,0,1,0,1
SHP0007736,2025-04-10 10:52:38,Thursday,10,2025-04-10 18:44:00,Thursday,18,1,AAR,Aarhus,1.04,7400,Herning,Midtjylland,urban,0,95.7,Carrier_B,1.04,15.2,0,0,0,0,0
SHP0007740,2025-12-08 12:08:36,Monday,12,2025-12-08 18:18:00,Monday,18,1,HTA,Høje Taastrup,1.21,3600,Frederikssund,Hovedstaden,urban,0,43.2,Carrier_B,3.24,47.5,0,0,0,1,0
SHP0007745,2025-04-14 20:05:48,Monday,20,2025-04-15 17:01:00,Tuesday,17,0,AAR,Aarhus,0.79,7400,Herning,Midtjylland,urban,0,91.4,Carrier_B,4.96,26.6,0,1,0,0,0
SHP0007755,2025-12-13 12:07:51,Saturday,12,2025-12-15 16:45:00,Monday,16,0,ODE,Odense,1.27,5000,Odense C,Syddanmark,urban,0,12.7,Carrier_C,0.31,5.5,0,0,1,1,1
SHP0007756,2025-01-23 12:36:09,Thursday,12,2025-01-23 19:20:00,Thursday,19,1,ODE,Odense,0.97,6800,Varde,Syddanmark,urban,0,171.7,Carrier_B,2.54,18.3,0,0,0,0,0
SHP0007760,2025-01-30 14:25:22,Thursday,14,2025-01-31 19:06:00,Friday,19,0,AAR,Aarhus,1.08,6400,Sønderborg,Syddanmark,urban,0,198.1,Carrier_A,0.79,7.3,0,0,1,0,0
SHP0007762,2025-11-05 19:05:33,Wednesday,19,2025-11-06 18:47:00,Thursday,18,0,HTA,Høje Taastrup,1.11,2800,Kongens Lyngby,Hovedstaden,urban,0,21.9,Carrier_A,1.09,25.6,0,0,0,0,0
SHP0007766,2025-08-16 14:04:20,Saturday,14,2025-08-18 17:42:00,Monday,17,0,AAR,Aarhus,1.13,8000,Aarhus C,Midtjylland,urban,0,3.0,Carrier_A,4.31,15.1,0,1,1,0,0
SHP0007767,2025-01-07 19:31:24,Tuesday,19,2025-01-08 17:09:00,Wednesday,17,0,AAR,Aarhus,0.9,6800,Varde,Syddanmark,urban,0,152.4,Carrier_B,1.19,7.6,0,0,0,0,0
SHP0007769,2025-11-27 16:31:00,Thursday,16,2025-11-28 17:41:00,Friday,17,0,AAL,Aalborg,1.19,9440,Aabybro,Nordjylland,suburban,0,16.2,Carrier_B,1.68,44.6,0,0,1,1,1
SHP0007770,2025-02-24 21:09:19,Monday,21,2025-02-25 17:02:00,Tuesday,17,0,HTA,Høje Taastrup,1.01,2000,Frederiksberg,Hovedstaden,urban,0,22.7,Carrier_A,3.34,52.3,0,0,0,0,0
SHP0007773,2025-11-22 15:36:04,Saturday,15,2025-11-24 17:17:00,Monday,17,0,HTA,Høje Taastrup,1.41,2970,Hørsholm,Hovedstaden,suburban,0,42.5,Carrier_C,1.54,11.1,0,0,1,1,1
SHP0007774,2025-03-16 15:28:20,Sunday,15,2025-03-17 17:09:00,Monday,17,0,AAL,Aalborg,1.03,7500,Holstebro,Midtjylland,urban,0,137.2,Carrier_A,0.37,2.7,0,0,1,0,0
SHP0007777,2025-12-01 14:05:57,Monday,14,2025-12-02 18:59:00,Tuesday,18,0,HTA,Høje Taastrup,1.31,2650,Hvidovre,Hovedstaden,suburban,0,18.8,Carrier_B,2.92,19.2,0,1,0,1,1
SHP0007779,2025-05-30 17:10:00,Friday,17,2025-06-02 17:10:00,Monday,17,0,HTA,Høje Taastrup,0.91,4000,Roskilde,Sjælland,urban,0,10.0,Carrier_A,0.76,10.7,0,0,1,0,0
SHP0007786,2025-07-07 14:04:04,Monday,14,2025-07-08 18:04:00,Tuesday,18,0,AAR,Aarhus,1.1,8520,Lystrup,Midtjylland,suburban,0,14.7,Carrier_B,1.84,52.9,0,0,0,0,0
SHP0007787,2025-01-04 16:28:59,Saturday,16,2025-01-06 18:59:00,Monday,18,0,AAR,Aarhus,1.04,8600,Silkeborg,Midtjylland,urban,0,61.6,Carrier_B,1.02,7.9,0,0,1,0,0
SHP0007796,2025-08-04 09:08:30,Monday,9,2025-08-04 17:12:00,Monday,17,1,AAR,Aarhus,1.27,8541,Skødstrup,Midtjylland,suburban,0,15.1,Carrier_B,0.74,6.1,0,0,0,0,1
SHP0007798,2025-03-15 11:05:49,Saturday,11,2025-03-17 18:13:00,Monday,18,0,AAR,Aarhus,1.0,8310,Tranbjerg J,Midtjylland,suburban,0,18.5,Carrier_B,1.76,17.2,0,1,1,0,0
SHP0007808,2025-03-10 15:04:50,Monday,15,2025-03-11 18:53:00,Tuesday,18,0,HTA,Høje Taastrup,1.11,2800,Kongens Lyngby,Hovedstaden,urban,0,26.0,Carrier_C,0.65,2.9,0,0,0,0,0
SHP0007810,2025-11-18 09:23:23,Tuesday,9,2025-11-18 18:10:00,Tuesday,18,1,ODE,Odense,0.96,9000,Aalborg,Nordjylland,urban,0,239.8,Carrier_B,1.08,33.7,0,0,0,0,0
